espTa2O5,espAl2O3,espSiO,Lambda,R
90.0,180.0,180.0,613.49693,11.257994849903358
90.0,180.0,190.0,596.42147,11.115146956968534
90.0,180.0,190.0,604.83871,11.185777689352433
90.0,180.0,190.0,613.49693,11.258614986126412
90.0,180.0,200.0,596.42147,11.11772297268546
90.0,180.0,200.0,604.83871,11.187403088339522
90.0,180.0,200.0,613.49693,11.259260070305679
90.0,190.0,10.0,596.42147,11.092415745730596
90.0,190.0,10.0,604.83871,11.171434888129227
90.0,190.0,10.0,613.49693,11.25292265600316
90.0,190.0,20.0,596.42147,11.092638822945952
90.0,190.0,20.0,604.83871,11.171575643804545
90.0,190.0,20.0,613.49693,11.252978518343644
90.0,190.0,30.0,596.42147,11.093010102462223
90.0,190.0,30.0,604.83871,11.171809911292478
90.0,190.0,30.0,613.49693,11.253071493430872
90.0,190.0,40.0,596.42147,11.093528811672416
90.0,190.0,40.0,604.83871,11.172137203098599
90.0,190.0,40.0,613.49693,11.253201387790131
90.0,190.0,50.0,596.42147,11.094193872680258
90.0,190.0,50.0,604.83871,11.172556839098858
90.0,190.0,50.0,613.49693,11.253367931496411
90.0,190.0,60.0,596.42147,11.095003906032723
90.0,190.0,60.0,604.83871,11.173067948894627
90.0,190.0,60.0,613.49693,11.253570779108724
90.0,190.0,70.0,596.42147,11.095957235487294
90.0,190.0,70.0,604.83871,11.173669474820885
90.0,190.0,70.0,613.49693,11.253809510864436
90.0,190.0,80.0,596.42147,11.097051893791905
90.0,190.0,80.0,604.83871,11.174360175593069
90.0,190.0,80.0,613.49693,11.25408363412636
90.0,190.0,90.0,596.42147,11.098285629449085
90.0,190.0,90.0,604.83871,11.175138630575066
90.0,190.0,90.0,613.49693,11.254392585076532
90.0,190.0,100.0,596.42147,11.099655914431587
90.0,190.0,100.0,604.83871,11.17600324464786
90.0,190.0,100.0,613.49693,11.254735730648864
90.0,190.0,110.0,596.42147,11.101159952813408
90.0,190.0,110.0,604.83871,11.176952253654777
90.0,190.0,110.0,613.49693,11.2551123706898
90.0,190.0,120.0,596.42147,11.102794690273278
90.0,190.0,120.0,604.83871,11.17798373039898
90.0,190.0,120.0,613.49693,11.255521740338697
90.0,190.0,130.0,596.42147,11.104556824427691
90.0,190.0,130.0,604.83871,11.179095591162284
90.0,190.0,130.0,613.49693,11.255963012615373
90.0,190.0,140.0,596.42147,11.106442815942327
90.0,190.0,140.0,604.83871,11.18028560271697
90.0,190.0,140.0,613.49693,11.25643530120222
90.0,190.0,150.0,596.42147,11.108448900371078
90.0,190.0,150.0,604.83871,11.181551389795477
90.0,190.0,150.0,613.49693,11.256937663409458
90.0,190.0,160.0,596.42147,11.110571100666736
90.0,190.0,160.0,604.83871,11.182890442984393
90.0,190.0,160.0,613.49693,11.257469103307683
90.0,190.0,170.0,596.42147,11.112805240304901
90.0,190.0,170.0,604.83871,11.184300127005496
90.0,190.0,170.0,613.49693,11.25802857501454
90.0,190.0,180.0,596.42147,11.115146956961292
90.0,190.0,180.0,604.83871,11.185777689345368
90.0,190.0,180.0,613.49693,11.258614986119547
90.0,190.0,190.0,596.42147,11.11759171667912
90.0,190.0,190.0,604.83871,11.187320269195178
90.0,190.0,190.0,613.49693,11.259227201232262
90.0,190.0,200.0,596.42147,11.120134828462735
90.0,190.0,200.0,604.83871,11.188924906658505
90.0,190.0,200.0,613.49693,11.259864045636437
90.0,200.0,10.0,596.42147,11.095297699996289
90.0,200.0,10.0,604.83871,11.173253326327734
90.0,200.0,10.0,613.49693,11.25364435298492
90.0,200.0,20.0,596.42147,11.095517774823422
90.0,200.0,20.0,604.83871,11.173392187577749
90.0,200.0,20.0,613.49693,11.253699463476687
90.0,200.0,30.0,596.42147,11.095884057301989
90.0,200.0,30.0,604.83871,11.173623302068465
90.0,200.0,30.0,613.49693,11.253791187216555
90.0,200.0,40.0,596.42147,11.09639578522357
90.0,200.0,40.0,604.83871,11.173946188866546
90.0,200.0,40.0,613.49693,11.253919333333627
90.0,200.0,50.0,596.42147,11.097051895199193
90.0,200.0,50.0,604.83871,11.174360177001788
90.0,200.0,50.0,613.49693,11.254083635535778
90.0,200.0,60.0,596.42147,11.097851026341814
90.0,200.0,60.0,604.83871,11.174864407790217
90.0,200.0,60.0,613.49693,11.25428375303147
90.0,200.0,70.0,596.42147,11.098791524969451
90.0,200.0,70.0,604.83871,11.175457837801762
90.0,200.0,70.0,613.49693,11.254519271707412
90.0,200.0,80.0,596.42147,11.09987145030729
90.0,200.0,80.0,604.83871,11.176139242458389
90.0,200.0,80.0,613.49693,11.25478970555697
90.0,200.0,90.0,596.42147,11.101088581160518
90.0,200.0,90.0,604.83871,11.176907220244345
90.0,200.0,90.0,613.49693,11.255094498350534
90.0,200.0,100.0,596.42147,11.102440423526728
90.0,200.0,100.0,604.83871,11.177760197509023
90.0,200.0,100.0,613.49693,11.255433025542342
90.0,200.0,110.0,596.42147,11.10392421910989
90.0,200.0,110.0,604.83871,11.178696433839702
90.0,200.0,110.0,613.49693,11.2558045964023
90.0,200.0,120.0,596.42147,11.105536954696987
90.0,200.0,120.0,604.83871,11.179714027977422
90.0,200.0,120.0,613.49693,11.256208456363966
90.0,200.0,130.0,596.42147,11.107275372351081
90.0,200.0,130.0,604.83871,11.180810924248878
90.0,200.0,130.0,613.49693,11.256643789577309
90.0,200.0,140.0,596.42147,11.109135980373635
90.0,200.0,140.0,604.83871,11.18198491948311
90.0,200.0,140.0,613.49693,11.257109721653832
90.0,200.0,150.0,596.42147,11.111115064984137
90.0,200.0,150.0,604.83871,11.183233670381242
90.0,200.0,150.0,613.49693,11.25760532259122
90.0,200.0,160.0,596.42147,11.113208702662183
90.0,200.0,160.0,604.83871,11.184554701304057
90.0,200.0,160.0,613.49693,11.258129609864339
90.0,200.0,170.0,596.42147,11.115412773095214
90.0,200.0,170.0,604.83871,11.18594541244129
90.0,200.0,170.0,613.49693,11.258681551667163
90.0,200.0,180.0,596.42147,11.11772297267117
90.0,200.0,180.0,604.83871,11.187403088325624
90.0,200.0,180.0,613.49693,11.259260070292111
90.0,200.0,190.0,596.42147,11.120134828455699
90.0,200.0,190.0,604.83871,11.188924906651668
90.0,200.0,190.0,613.49693,11.259864045629785
90.0,200.0,200.0,596.42147,11.122643712589165
90.0,200.0,200.0,604.83871,11.190507947360114
90.0,200.0,200.0,613.49693,11.260492318774492
100.0,10.0,10.0,596.42147,11.065481975417548
100.0,10.0,10.0,604.83871,11.154440382440123
100.0,10.0,10.0,613.49693,11.246177926043536
100.0,10.0,20.0,596.42147,11.065733111938325
100.0,10.0,20.0,604.83871,11.154598842770794
100.0,10.0,20.0,613.49693,11.246240814901228
100.0,10.0,30.0,596.42147,11.066151092079485
100.0,10.0,30.0,604.83871,11.154862577099976
100.0,10.0,30.0,613.49693,11.246345484647865
100.0,10.0,40.0,596.42147,11.066735046053202
100.0,10.0,40.0,604.83871,11.155231036614673
100.0,10.0,40.0,613.49693,11.246491717473154
100.0,10.0,50.0,596.42147,11.067483760382384
100.0,10.0,50.0,604.83871,11.155703455643014
100.0,10.0,50.0,613.49693,11.246679209500014
100.0,10.0,60.0,596.42147,11.068395682102107
100.0,10.0,60.0,604.83871,11.156278854304981
100.0,10.0,60.0,613.49693,11.246907571837015
100.0,10.0,70.0,596.42147,11.069468924127348
100.0,10.0,70.0,604.83871,11.156956041899534
100.0,10.0,70.0,613.49693,11.247176331922628
100.0,10.0,80.0,596.42147,11.070701271759368
100.0,10.0,80.0,604.83871,11.157733621009637
100.0,10.0,80.0,613.49693,11.24748493515435
100.0,10.0,90.0,596.42147,11.072090190300605
100.0,10.0,90.0,604.83871,11.15860999230747
100.0,10.0,90.0,613.49693,11.247832746795826
100.0,10.0,100.0,596.42147,11.073632833741254
100.0,10.0,100.0,604.83871,11.159583360035327
100.0,10.0,100.0,613.49693,11.248219054151926
100.0,10.0,110.0,596.42147,11.075326054475457
100.0,10.0,110.0,604.83871,11.160651738136053
100.0,10.0,110.0,613.49693,11.248643069002176
100.0,10.0,120.0,596.42147,11.07716641400055
100.0,10.0,120.0,604.83871,11.161812957004
100.0,10.0,120.0,613.49693,11.24910393027954
100.0,10.0,130.0,596.42147,11.079150194549463
100.0,10.0,130.0,604.83871,11.163064670825271
100.0,10.0,130.0,613.49693,11.249600706983916
100.0,10.0,140.0,596.42147,11.081273411600124
100.0,10.0,140.0,604.83871,11.164404365470133
100.0,10.0,140.0,613.49693,11.250132401314481
100.0,10.0,150.0,596.42147,11.083531827203407
100.0,10.0,150.0,604.83871,11.165829366903056
100.0,10.0,150.0,613.49693,11.250697952007187
100.0,10.0,160.0,596.42147,11.085920964067252
100.0,10.0,160.0,604.83871,11.167336850069306
100.0,10.0,160.0,613.49693,11.25129623786199
100.0,10.0,170.0,596.42147,11.088436120332048
100.0,10.0,170.0,604.83871,11.168923848217817
100.0,10.0,170.0,613.49693,11.251926081442551
100.0,10.0,180.0,596.42147,11.091072384967404
100.0,10.0,180.0,604.83871,11.170587262616143
100.0,10.0,180.0,613.49693,11.25258625293218
100.0,10.0,190.0,596.42147,11.09382465372228
100.0,10.0,190.0,604.83871,11.172323872614486
100.0,10.0,190.0,613.49693,11.253275474127747
100.0,10.0,200.0,596.42147,11.096687645553821
100.0,10.0,200.0,604.83871,11.174130346012259
100.0,10.0,200.0,613.49693,11.253992422554134
100.0,20.0,10.0,596.42147,11.065733111929205
100.0,20.0,10.0,604.83871,11.154598842761915
100.0,20.0,10.0,613.49693,11.246240814892552
100.0,20.0,20.0,596.42147,11.065983986818752
100.0,20.0,20.0,604.83871,11.154757138010684
100.0,20.0,20.0,613.49693,11.246303638233933
100.0,20.0,30.0,596.42147,11.066401531512803
100.0,20.0,30.0,604.83871,11.155020597584858
100.0,20.0,30.0,613.49693,11.246408198937985
100.0,20.0,40.0,596.42147,11.066984877129775
100.0,20.0,40.0,604.83871,11.155388673243289
100.0,20.0,40.0,613.49693,11.246554279420963
100.0,20.0,50.0,596.42147,11.067732811456535
100.0,20.0,50.0,604.83871,11.15586060011168
100.0,20.0,50.0,613.49693,11.246741576122615
100.0,20.0,60.0,596.42147,11.068643783146394
100.0,20.0,60.0,604.83871,11.156435399330809
100.0,20.0,60.0,613.49693,11.246969700556553
100.0,20.0,70.0,596.42147,11.069715907079923
100.0,20.0,70.0,604.83871,11.157111881440073
100.0,20.0,70.0,613.49693,11.24723818065361
100.0,20.0,80.0,596.42147,11.070946970865757
100.0,20.0,80.0,604.83871,11.157888650478409
100.0,20.0,80.0,613.49693,11.247546462389028
100.0,20.0,90.0,596.42147,11.072334442447026
100.0,20.0,90.0,604.83871,11.158764108784078
100.0,20.0,90.0,613.49693,11.247893911687761
100.0,20.0,100.0,596.42147,11.073875478778822
100.0,20.0,100.0,604.83871,11.159736462470159
100.0,20.0,100.0,613.49693,11.248279816597126
100.0,20.0,110.0,596.42147,11.075566935534338
100.0,20.0,110.0,604.83871,11.16080372754846
100.0,20.0,110.0,613.49693,11.248703389717695
100.0,20.0,120.0,596.42147,11.077405377793168
100.0,20.0,120.0,604.83871,11.161963736673783
100.0,20.0,120.0,613.49693,11.249163770879601
100.0,20.0,130.0,596.42147,11.079387091661468
100.0,20.0,130.0,604.83871,11.163214146475926
100.0,20.0,130.0,613.49693,11.249660030052578
100.0,20.0,140.0,596.42147,11.081508096768008
100.0,20.0,140.0,604.83871,11.164552445444388
100.0,20.0,140.0,613.49693,11.250191170475244
100.0,20.0,150.0,596.42147,11.083764159578845
100.0,20.0,150.0,604.83871,11.165975962329394
100.0,20.0,150.0,613.49693,11.250756131989334
100.0,20.0,160.0,596.42147,11.086150807466312
100.0,20.0,160.0,604.83871,11.167481875019359
100.0,20.0,160.0,613.49693,11.251353794562625
100.0,20.0,170.0,596.42147,11.088663343469117
100.0,20.0,170.0,604.83871,11.169067219853897
100.0,20.0,170.0,613.49693,11.251982981985535
100.0,20.0,180.0,596.42147,11.09129686167309
100.0,20.0,180.0,604.83871,11.170728901328754
100.0,20.0,180.0,613.49693,11.252642465722538
100.0,20.0,190.0,596.42147,11.09404626314474
100.0,20.0,190.0,604.83871,11.172463702149502
100.0,20.0,190.0,613.49693,11.253330968902102
100.0,20.0,200.0,596.42147,11.096906272342997
100.0,20.0,200.0,604.83871,11.174268293586843
100.0,20.0,200.0,613.49693,11.254047170426873
100.0,30.0,10.0,596.42147,11.066151092061329
100.0,30.0,10.0,604.83871,11.15486257708228
100.0,30.0,10.0,613.49693,11.246345484630648
100.0,30.0,20.0,596.42147,11.066401531503672
100.0,30.0,20.0,604.83871,11.155020597576009
100.0,30.0,20.0,613.49693,11.246408198929336
100.0,30.0,30.0,596.42147,11.066818351459519
100.0,30.0,30.0,604.83871,11.155283599860155
100.0,30.0,30.0,613.49693,11.246512578146858
100.0,30.0,40.0,596.42147,11.067400684555253
100.0,30.0,40.0,604.83871,11.155651036645224
100.0,30.0,40.0,613.49693,11.246658405077481
100.0,30.0,50.0,596.42147,11.068147320681833
100.0,30.0,50.0,604.83871,11.156122144384318
100.0,30.0,50.0,613.49693,11.246845376687464
100.0,30.0,60.0,596.42147,11.0690567111851
100.0,30.0,60.0,604.83871,11.156695945917491
100.0,30.0,60.0,613.49693,11.247073105164949
100.0,30.0,70.0,596.42147,11.070126974218043
100.0,30.0,70.0,604.83871,11.157371253848535
100.0,30.0,70.0,613.49693,11.24734111926003
100.0,30.0,80.0,596.42147,11.071355901229042
100.0,30.0,80.0,604.83871,11.158146674639402
100.0,30.0,80.0,613.49693,11.247648865909635
100.0,30.0,90.0,596.42147,11.072740964556193
100.0,30.0,90.0,604.83871,11.159020613401468
100.0,30.0,90.0,613.49693,11.24799571213923
100.0,30.0,100.0,596.42147,11.074279326089403
100.0,30.0,100.0,604.83871,11.159991279361428
100.0,30.0,100.0,613.49693,11.248380947231935
100.0,30.0,110.0,596.42147,11.075967846959427
100.0,30.0,110.0,604.83871,11.161056691974675
100.0,30.0,110.0,613.49693,11.248803785154912
100.0,30.0,120.0,596.42147,11.077803098207998
100.0,30.0,120.0,604.83871,11.162214687658073
100.0,30.0,120.0,613.49693,11.249263367231402
100.0,30.0,130.0,596.42147,11.079781372387401
100.0,30.0,130.0,604.83871,11.16346292710867
100.0,30.0,130.0,613.49693,11.249758765045362
100.0,30.0,140.0,596.42147,11.081898696035369
100.0,30.0,140.0,604.83871,11.164798903175289
100.0,30.0,140.0,613.49693,11.250288983565538
100.0,30.0,150.0,596.42147,11.084150842965993
100.0,30.0,150.0,604.83871,11.16621994924476
100.0,30.0,150.0,613.49693,11.25085296447368
100.0,30.0,160.0,596.42147,11.086533348314937
100.0,30.0,160.0,604.83871,11.167723248103734
100.0,30.0,160.0,613.49693,11.251449589681705
100.0,30.0,170.0,596.42147,11.089041523273325
100.0,30.0,170.0,604.83871,11.16930584123594
100.0,30.0,170.0,613.49693,11.252077685021524
100.0,30.0,180.0,596.42147,11.091670470442486
100.0,30.0,180.0,604.83871,11.170964638510029
100.0,30.0,180.0,613.49693,11.252736024089927
100.0,30.0,190.0,596.42147,11.094415099739042
100.0,30.0,190.0,604.83871,11.17269642821584
100.0,30.0,190.0,613.49693,11.253423332231858
100.0,30.0,200.0,596.42147,11.097270144778829
100.0,30.0,200.0,604.83871,11.174497887401875
100.0,30.0,200.0,613.49693,11.254138290642812
100.0,40.0,10.0,596.42147,11.066735046025963
100.0,40.0,10.0,604.83871,11.155231036588157
100.0,40.0,10.0,613.49693,11.246491717447382
100.0,40.0,20.0,596.42147,11.066984877111642
100.0,40.0,20.0,604.83871,11.155388673225644
100.0,40.0,20.0,613.49693,11.24655427940379
100.0,40.0,30.0,596.42147,11.067400684546202
100.0,40.0,30.0,604.83871,11.155651036636412
100.0,40.0,30.0,613.49693,11.246658405068908
100.0,40.0,40.0,596.42147,11.067981603063169
100.0,40.0,40.0,604.83871,11.156017580860329
100.0,40.0,40.0,613.49693,11.246803877764345
100.0,40.0,50.0,596.42147,11.068726425493068
100.0,40.0,50.0,604.83871,11.156487544205627
100.0,40.0,50.0,613.49693,11.246990395192846
100.0,40.0,60.0,596.42147,11.069633606943801
100.0,40.0,60.0,604.83871,11.15705995188571
100.0,40.0,60.0,613.49693,11.247217570484304
100.0,40.0,70.0,596.42147,11.070701270139375
100.0,40.0,70.0,604.83871,11.157733619388946
100.0,40.0,70.0,613.49693,11.247484933533723
100.0,40.0,80.0,596.42147,11.071927211893295
100.0,40.0,80.0,604.83871,11.158507156562244
100.0,40.0,80.0,613.49693,11.247791932621439
100.0,40.0,90.0,596.42147,11.073308910683643
100.0,40.0,90.0,604.83871,11.159378972391211
100.0,40.0,90.0,613.49693,11.248137936310528
100.0,40.0,100.0,596.42147,11.0748435352946
100.0,40.0,100.0,604.83871,11.160347280452713
100.0,40.0,100.0,613.49693,11.248522235610505
100.0,40.0,110.0,596.42147,11.076527954481765
100.0,40.0,110.0,604.83871,11.16141010501325
100.0,40.0,110.0,613.49693,11.248944046397943
100.0,40.0,120.0,596.42147,11.078358747616306
100.0,40.0,120.0,604.83871,11.162565287745254
100.0,40.0,120.0,613.49693,11.249402512081963
100.0,40.0,130.0,596.42147,11.080332216256473
100.0,40.0,130.0,604.83871,11.163810495028278
100.0,40.0,130.0,613.49693,11.249896706501723
100.0,40.0,140.0,596.42147,11.082444396592082
100.0,40.0,140.0,604.83871,11.165143225801522
100.0,40.0,140.0,613.49693,11.250425637043096
100.0,40.0,150.0,596.42147,11.084691072703444
100.0,40.0,150.0,604.83871,11.166560819929247
100.0,40.0,150.0,613.49693,11.250988247958578
100.0,40.0,160.0,596.42147,11.087067790572004
100.0,40.0,160.0,604.83871,11.168060467041744
100.0,40.0,160.0,613.49693,11.251583423876179
100.0,40.0,170.0,596.42147,11.089569872778812
100.0,40.0,170.0,604.83871,11.169639215809417
100.0,40.0,170.0,613.49693,11.252209993480033
100.0,40.0,180.0,596.42147,11.092192433821577
100.0,40.0,180.0,604.83871,11.171293983607207
100.0,40.0,180.0,613.49693,11.252866733346014
100.0,40.0,190.0,596.42147,11.09493039598167
100.0,40.0,190.0,604.83871,11.173021566526838
100.0,40.0,190.0,613.49693,11.253552371915312
100.0,40.0,200.0,596.42147,11.097778505667826
100.0,40.0,200.0,604.83871,11.174818649688557
100.0,40.0,200.0,613.49693,11.25426559358707
100.0,50.0,10.0,596.42147,11.067483760346153
100.0,50.0,10.0,604.83871,11.155703455607766
100.0,50.0,10.0,613.49693,11.246679209465723
100.0,50.0,20.0,596.42147,11.067732811429442
100.0,50.0,20.0,604.83871,11.155860600085193
100.0,50.0,20.0,613.49693,11.246741576096879
100.0,50.0,30.0,596.42147,11.068147320663808
100.0,50.0,30.0,604.83871,11.156122144366744
100.0,50.0,30.0,613.49693,11.246845376670342
100.0,50.0,40.0,596.42147,11.068726425484089
100.0,50.0,40.0,604.83871,11.15648754419682
100.0,50.0,40.0,613.49693,11.24699039518431
100.0,50.0,50.0,596.42147,11.069468922489866
100.0,50.0,50.0,604.83871,11.156956040261619
100.0,50.0,50.0,613.49693,11.247176330285013
100.0,50.0,60.0,596.42147,11.07037327161233
100.0,50.0,60.0,604.83871,11.157526660818066
100.0,50.0,60.0,613.49693,11.247402796310638
100.0,50.0,70.0,596.42147,11.071437601436559
100.0,50.0,70.0,604.83871,11.15819822505258
100.0,50.0,70.0,613.49693,11.247669324623532
100.0,50.0,80.0,596.42147,11.072659715654595
100.0,50.0,80.0,604.83871,11.158969347152391
100.0,50.0,80.0,613.49693,11.247975365226727
100.0,50.0,90.0,596.42147,11.074037100617158
100.0,50.0,90.0,604.83871,11.159838441070546
100.0,50.0,90.0,613.49693,11.248320288654712
100.0,50.0,100.0,596.42147,11.075566933947727
100.0,50.0,100.0,604.83871,11.160803725961191
100.0,50.0,100.0,613.49693,11.248703388130526
100.0,50.0,110.0,596.42147,11.077246094178019
100.0,50.0,110.0,604.83871,11.161863232259273
100.0,50.0,110.0,613.49693,11.249123881978909
100.0,50.0,120.0,596.42147,11.079071171358805
100.0,50.0,120.0,604.83871,11.163014808375749
100.0,50.0,120.0,613.49693,11.249580916283222
100.0,50.0,130.0,596.42147,11.081038478595355
100.0,50.0,130.0,604.83871,11.164256127976213
100.0,50.0,130.0,613.49693,11.250073567774372
100.0,50.0,140.0,596.42147,11.083144064453005
100.0,50.0,140.0,604.83871,11.16558469780827
100.0,50.0,140.0,613.49693,11.25060084693709
100.0,50.0,150.0,596.42147,11.085383726174621
100.0,50.0,150.0,604.83871,11.166997866041525
100.0,50.0,150.0,613.49693,11.251161701320255
100.0,50.0,160.0,596.42147,11.087753023647489
100.0,50.0,160.0,604.83871,11.168492831080517
100.0,50.0,160.0,613.49693,11.251755019033913
100.0,50.0,170.0,596.42147,11.090247294056278
100.0,50.0,170.0,604.83871,11.170066650809988
100.0,50.0,170.0,613.49693,11.252379632419368
100.0,50.0,180.0,596.42147,11.092861667151867
100.0,50.0,180.0,604.83871,11.171716252229423
100.0,50.0,180.0,613.49693,11.25303432187217
100.0,50.0,190.0,596.42147,11.095591081068768
100.0,50.0,190.0,604.83871,11.173438441433282
100.0,50.0,190.0,613.49693,11.253717819803375
100.0,50.0,200.0,596.42147,11.098430298617997
100.0,50.0,200.0,604.83871,11.17522991389147
100.0,50.0,200.0,613.49693,11.254428814719581
100.0,60.0,10.0,596.42147,11.068395682057014
100.0,60.0,10.0,604.83871,11.15627885426109
100.0,60.0,10.0,613.49693,11.24690757179431
100.0,60.0,20.0,596.42147,11.068643783110387
100.0,60.0,20.0,604.83871,11.156435399295704
100.0,60.0,20.0,613.49693,11.246969700522413
